model,cand_id,status,sample_dir,b,subject,test_path,test_method_count_llm,test_method_count_human,test_method_name_overlap,test_method_name_jaccard,added_test_count_llm,added_test_count_human,added_test_overlap,added_test_name_jaccard,deleted_test_count_llm,deleted_test_count_human,deleted_test_overlap,deleted_test_name_jaccard,modified_test_count_llm,modified_test_count_human,modified_test_overlap,modified_test_name_jaccard,assert_count_llm,assert_count_human,assert_count_ratio,assert_type_distribution_llm,assert_type_distribution_human,assert_type_jaccard,exception_assert_count_llm,exception_assert_count_human,added_tests_llm,added_tests_human,deleted_tests_llm,deleted_tests_human,modified_tests_llm,modified_tests_human,error
deepseek-v4-pro,484,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand484_4cff6633e930,4cff6633e9301647c8815119f99da8932502dc88,LANG-1717: support RISC-V in ArchUtils (#1128),src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,6,6,6,1.0000,0,0,0,1.0000,0,0,0,1.0000,3,3,3,1.0000,81,81,1.0000,"{""assertEquals"": 2, ""assertEqualsArchNotNull"": 10, ""assertEqualsTypeNotNull"": 10, ""assertFalse"": 14, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 10, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 17}","{""assertEquals"": 2, ""assertEqualsArchNotNull"": 10, ""assertEqualsTypeNotNull"": 10, ""assertFalse"": 14, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 10, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 17}",1.0000,0,0,[],[],[],[],"[""testArch"", ""testIs32BitJVM"", ""testIs64BitJVM""]","[""testArch"", ""testIs32BitJVM"", ""testIs64BitJVM""]",
deepseek-v4-pro,486,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand486_553a0474ea11,553a0474ea11a9b61a8de618a3512f29f5a17368,LANG-1433: MethodUtils will throw a NPE if invokeMethod() is called for a var-args method (#407),src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,42,42,42,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,186,186,1.0000,"{""assertArrayEquals"": 8, ""assertEquals"": 118, ""assertFalse"": 2, ""assertNotNull"": 11, ""assertNotSame"": 1, ""assertNull"": 14, ""assertSame"": 4, ""assertThat"": 3, ""assertThrows"": 17, ""assertTrue"": 8}","{""assertArrayEquals"": 8, ""assertEquals"": 118, ""assertFalse"": 2, ""assertNotNull"": 11, ""assertNotSame"": 1, ""assertNull"": 14, ""assertSame"": 4, ""assertThat"": 3, ""assertThrows"": 17, ""assertTrue"": 8}",1.0000,17,17,"[""testInvokeMethod_VarArgsNotUniqueResolvable"", ""testInvokeMethod_VarArgsWithNullValues""]","[""testInvokeMethod_VarArgsNotUniqueResolvable"", ""testInvokeMethod_VarArgsWithNullValues""]",[],[],[],[],
deepseek-v4-pro,488,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand488_717f163a6df9,717f163a6df989499dc5df2f1de2e1b6a23ba1e8,Add Streams.of(Iterator),src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,20,20,20,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,57,57,1.0000,"{""assertAll"": 2, ""assertEquals"": 34, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7, ""assertTrue"": 2}","{""assertAll"": 2, ""assertEquals"": 34, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7, ""assertTrue"": 2}",1.0000,7,7,"[""testOfIteratorNotNull"", ""testOfIteratorNull""]","[""testOfIteratorNotNull"", ""testOfIteratorNull""]",[],[],[],[],
deepseek-v4-pro,489,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand489_75fa90e96c3e,75fa90e96c3ea16f92e1a178b257534990ac1616,Use final.,src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,7,7,7,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,20,20,1.0000,"{""assertArrayEquals"": 2, ""assertEquals"": 8, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertNull"": 3, ""assertThrows"": 3, ""assertTrue"": 2}","{""assertArrayEquals"": 2, ""assertEquals"": 8, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertNull"": 3, ""assertThrows"": 3, ""assertTrue"": 2}",1.0000,3,3,[],[],[],[],"[""testNewLastIndexOf""]","[""testNewLastIndexOf""]",
deepseek-v4-pro,490,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand490_79380dba9197,79380dba919716065f5e16465671782119449a36,DurationUtils.toMillisInt() throws ArithmeticException on long overflows before clamping (#1657),src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,17,17,17,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,83,83,1.0000,"{""assertEquals"": 71, ""assertFalse"": 2, ""assertNullPointerException"": 1, ""assertThrows"": 1, ""assertTrue"": 8}","{""assertEquals"": 71, ""assertFalse"": 2, ""assertNullPointerException"": 1, ""assertThrows"": 1, ""assertTrue"": 8}",1.0000,1,1,"[""testToMillisIntOverflowToMaxInteger"", ""testToMillisIntUnderflowToMinInteger""]","[""testToMillisIntOverflowToMaxInteger"", ""testToMillisIntUnderflowToMinInteger""]",[],[],[],[],
deepseek-v4-pro,491,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand491_b1b409ae4096,b1b409ae4096664a33787bf52be32d9d2eb0cb31,[LANG-1724] Customise text pattern in DiffResult#toString(),src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,10,10,10,1.0000,1,1,1,1.0000,1,1,1,1.0000,6,6,6,1.0000,15,15,1.0000,"{""assertEquals"": 10, ""assertThrows"": 4, ""assertTrue"": 1}","{""assertEquals"": 10, ""assertThrows"": 4, ""assertTrue"": 1}",1.0000,4,4,"[""testDefaultStyle""]","[""testDefaultStyle""]","[""testNullStyle""]","[""testNullStyle""]","[""testIterator"", ""testLeftAndRightGetters"", ""testListIsNonModifiable"", ""testNullLhs"", ""testNullList"", ""testNullRhs""]","[""testIterator"", ""testLeftAndRightGetters"", ""testListIsNonModifiable"", ""testNullLhs"", ""testNullList"", ""testNullRhs""]",
deepseek-v4-pro,492,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand492_c1ffdbab5871,c1ffdbab58712cca8463b3edc88f9d5a09b0ca9c,fix checkstyle violations,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,62,62,62,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,753,753,1.0000,"{""assertArrayEquals"": 2, ""assertEquals"": 335, ""assertFalse"": 171, ""assertGetClassReturnsClass"": 19, ""assertGetClassThrowsClassNotFound"": 10, ""assertGetClassThrowsException"": 3, ""assertGetClassThrowsNullPointerException"": 2, ""assertNotNull"": 1, ""assertNotSame"": 1, ""assertNull"": 15, ""assertSame"": 1, ""assertTrue"": 188, ""fail"": 5}","{""assertArrayEquals"": 2, ""assertEquals"": 335, ""assertFalse"": 171, ""assertGetClassReturnsClass"": 19, ""assertGetClassThrowsClassNotFound"": 10, ""assertGetClassThrowsException"": 3, ""assertGetClassThrowsNullPointerException"": 2, ""assertNotNull"": 1, ""assertNotSame"": 1, ""assertNull"": 15, ""assertSame"": 1, ""assertTrue"": 188, ""fail"": 5}",1.0000,2,2,[],[],[],[],[],[],
deepseek-v4-pro,493,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand493_c503d742f094,c503d742f094dc2048b72c3f78f5e2e6070a44e1,LANG-1252: better naming and java 6 specifics around handling a leading +,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,96,96,96,1.0000,2,2,2,1.0000,1,1,1,1.0000,3,3,3,1.0000,521,520,1.0019,"{""assertEquals"": 207, ""assertFalse"": 18, ""assertNotNull"": 2, ""assertTrue"": 284, ""fail"": 10}","{""assertEquals"": 207, ""assertFalse"": 18, ""assertNotNull"": 2, ""assertTrue"": 284, ""fail"": 9}",1.0000,32,32,"[""testIsCreatable"", ""testLANG1252""]","[""testIsCreatable"", ""testLANG1252""]","[""testIsNumber""]","[""testIsNumber""]","[""testLANG971"", ""testLANG972"", ""testLANG992""]","[""testLANG971"", ""testLANG972"", ""testLANG992""]",
deepseek-v4-pro,494,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand494_c9a5e54a7c0b,c9a5e54a7c0b4c0be46940d136677a2c9f052ed7,Add final modifier to local variables.,src/test/java/org/apache/commons/lang3/concurrent/MemoizerTest.java,6,6,6,1.0000,0,0,0,1.0000,0,0,0,1.0000,6,6,6,1.0000,6,6,1.0000,"{""assertEquals"": 3, ""fail"": 3}","{""assertEquals"": 3, ""fail"": 3}",1.0000,4,4,[],[],[],[],"[""testDefaultBehaviourNotToRecalculateExecutionExceptions"", ""testDoesNotRecalculateWhenSetToFalse"", ""testDoesRecalculateWhenSetToTrue"", ""testOnlyCallComputableOnceIfDoesNotThrowException"", ""testWhenComputableThrowsError"", ""testWhenComputableThrowsRuntimeException""]","[""testDefaultBehaviourNotToRecalculateExecutionExceptions"", ""testDoesNotRecalculateWhenSetToFalse"", ""testDoesRecalculateWhenSetToTrue"", ""testOnlyCallComputableOnceIfDoesNotThrowException"", ""testWhenComputableThrowsError"", ""testWhenComputableThrowsRuntimeException""]",
deepseek-v4-pro,495,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand495_f048e90a3cd1,f048e90a3cd1a9c516ae2b177985affdd4b1b990,Remove whitespace so that svn recognizes Id keyword,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,14,14,14,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,44,44,1.0000,"{""assertEquals"": 41, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertTrue"": 1}","{""assertEquals"": 41, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertTrue"": 1}",1.0000,0,0,[],[],[],[],[],[],
deepseek-v4-pro,496,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand496_faa1a1eea544,faa1a1eea544dbdf5c2fa88c622e6e3eedd09837,Internal refactoring,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,33,33,33,1.0000,0,0,0,1.0000,0,0,0,1.0000,16,16,16,1.0000,82,82,1.0000,"{""assertArrayEquals"": 18, ""assertEquals"": 51, ""assertNotEquals"": 1, ""assertNotSame"": 2, ""assertSame"": 1, ""assertThat"": 5, ""assertThrows"": 4}","{""assertArrayEquals"": 18, ""assertEquals"": 51, ""assertNotEquals"": 1, ""assertNotSame"": 2, ""assertSame"": 1, ""assertThat"": 5, ""assertThrows"": 4}",1.0000,4,4,[],[],[],[],"[""testBoolean"", ""testBooleanArray"", ""testByte"", ""testByteArray"", ""testByteArrayEqualAsObject"", ""testCharArray"", ""testDiffResult"", ""testDoubleArray"", ""testFloatArray"", ""testIntArray"", ""testLongArray"", ""testObjectArray"", ""testObjectArrayEqual"", ""testSameObjectIgnoresAppends"", ""testShortArray"", ""testSimilarObjectIgnoresAppends""]","[""testBoolean"", ""testBooleanArray"", ""testByte"", ""testByteArray"", ""testByteArrayEqualAsObject"", ""testCharArray"", ""testDiffResult"", ""testDoubleArray"", ""testFloatArray"", ""testIntArray"", ""testLongArray"", ""testObjectArray"", ""testObjectArrayEqual"", ""testSameObjectIgnoresAppends"", ""testShortArray"", ""testSimilarObjectIgnoresAppends""]",
deepseek-v4-pro,497,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand497_00e530042f48,00e530042f481d1000be27584cf05be939a42bb0,[LANG-1745] RandomStringUtils.random() with a negative character index should throw IllegalArgumentException (#1247),src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,24,24,24,1.0000,6,6,6,1.0000,1,1,1,1.0000,0,0,0,1.0000,100,100,1.0000,"{""assertEquals"": 22, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotNull"": 1, ""assertThat"": 20, ""assertThrows"": 18, ""assertTrue"": 23, ""fail"": 1}","{""assertEquals"": 22, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotNull"": 1, ""assertThat"": 20, ""assertThrows"": 18, ""assertTrue"": 23, ""fail"": 1}",1.0000,18,18,"[""testExceptionsRandom"", ""testExceptionsRandomAlphabetic"", ""testExceptionsRandomAscii"", ""testExceptionsRandomGraph"", ""testExceptionsRandomNumeric"", ""testExceptionsRandomPrint""]","[""testExceptionsRandom"", ""testExceptionsRandomAlphabetic"", ""testExceptionsRandomAscii"", ""testExceptionsRandomGraph"", ""testExceptionsRandomNumeric"", ""testExceptionsRandomPrint""]","[""testExceptions""]","[""testExceptions""]",[],[],
deepseek-v4-pro,498,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand498_055c20ab9820,055c20ab982090d48cf216e3a37055d2e668c538,[LANG-1529] Deprecate org.apache.commons.lang3.ArrayUtils.removeAllOccurences(*) for org.apache.commons.lang3.ArrayUtils.removeAllOccurrences(*).,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,328,328,328,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,1950,1950,1.0000,"{""assertArrayEquals"": 100, ""assertEquals"": 1187, ""assertFalse"": 200, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 80, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 251}","{""assertArrayEquals"": 100, ""assertEquals"": 1187, ""assertFalse"": 200, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 80, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 251}",1.0000,19,19,[],[],[],[],"[""testShuffleBoolean""]","[""testShuffleBoolean""]",
deepseek-v4-pro,499,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand499_09c662429ba4,09c662429ba43ccadb1f16cfae82b23458ec5c1d,Add fluent-style ArrayUtils.sort(Object[]).,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,332,332,332,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,3280,3280,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1197, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}","{""assertArrayEquals"": 111, ""assertEquals"": 1197, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}",1.0000,19,19,[],[],[],[],[],[],
deepseek-v4-pro,500,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand500_0e2ebd347c4a,0e2ebd347c4a4afd6c4cf539678d2a23d3df9570,[LANG-1541] ArrayUtils.contains() and indexOf() fails to handle Double.NaN #647.,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,334,334,334,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,3286,3286,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1200, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}","{""assertArrayEquals"": 111, ""assertEquals"": 1200, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}",1.0000,19,19,"[""testContainsDoubleNaN"", ""testIndexOfDoubleNaN""]","[""testContainsDoubleNaN"", ""testIndexOfDoubleNaN""]",[],[],[],[],
deepseek-v4-pro,501,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand501_0f211efaf122,0f211efaf1228c3371b2a81de095661a94907f5e,org.apache.commons.lang3.concurrent.AtomicSafeInitializer.get() can spin internally if the FailableSupplier given to org.apache.commons.lang3.concurrent.AbstractConcurrentInitializer.AbstractBuilder.setInitializer(FailableSupplier) throws a RuntimeException,src/test/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializerTest.java,4,4,4,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,11,11,1.0000,"{""assertEquals"": 5, ""assertNull"": 2, ""assertThrows"": 4}","{""assertEquals"": 5, ""assertNull"": 2, ""assertThrows"": 4}",1.0000,4,4,"[""testInitializerThrowsChecked"", ""testInitializerThrowsUnchecked""]","[""testInitializerThrowsChecked"", ""testInitializerThrowsUnchecked""]",[],[],[],[],
deepseek-v4-pro,502,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand502_16d587d73c51,16d587d73c51c772495d95f9aa3aa14782eff355,Add support for detection of Aarch64.,src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,5,5,5,1.0000,0,0,0,1.0000,0,0,0,1.0000,2,2,2,1.0000,66,66,1.0000,"{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 11, ""assertNotEquals"": 2, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 1, ""assertTrue"": 13}","{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 11, ""assertNotEquals"": 2, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 1, ""assertTrue"": 13}",1.0000,0,0,[],[],[],[],"[""testArch"", ""testIs64BitJVM""]","[""testArch"", ""testIs64BitJVM""]",
deepseek-v4-pro,503,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand503_1903d88e0b21,1903d88e0b214fa369fe0c49c71e4c3b480f2f7d,Add Processor.Type.getLabel() and Processor.toString(),src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,5,6,5,0.8333,0,1,0,0.0000,0,0,0,1.0000,1,1,1,1.0000,69,70,0.9857,"{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 11, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 14}","{""assertEquals"": 2, ""assertEqualsArchNotNull"": 8, ""assertEqualsTypeNotNull"": 8, ""assertFalse"": 12, ""assertNotEquals"": 3, ""assertNotEqualsArchNotNull"": 8, ""assertNotEqualsTypeNotNull"": 4, ""assertNotNull"": 9, ""assertNull"": 2, ""assertTrue"": 14}",1.0000,0,0,[],"[""testTypeLabels""]",[],[],"[""testGetProcessor""]","[""testGetProcessor""]",
deepseek-v4-pro,504,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand504_2188eb0e2e15,2188eb0e2e15431b7c4a65f7168392c888f0ecd1,"Add Validate.isTrue(boolean, Supplier<String>)",src/test/java/org/apache/commons/lang3/ValidateTest.java,93,93,93,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,254,254,1.0000,"{""assertEquals"": 114, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertSame"": 22, ""assertThrows"": 115, ""assertTrue"": 1}","{""assertEquals"": 114, ""assertFalse"": 1, ""assertNotNull"": 1, ""assertSame"": 22, ""assertThrows"": 115, ""assertTrue"": 1}",1.0000,115,115,[],[],[],[],"[""shouldThrowExceptionWithDoubleInsertedIntoTemplateMessageForFalseExpression""]","[""shouldThrowExceptionWithDoubleInsertedIntoTemplateMessageForFalseExpression""]",
deepseek-v4-pro,505,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand505_3935fa2f193a,3935fa2f193a0cc652300677beeb61b535eedf4c,"Add ExceptionUtils.asRuntimeException(T), and deprecate rethrow(T)",src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,64,64,64,1.0000,2,2,2,1.0000,1,1,1,1.0000,0,0,0,1.0000,294,294,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 148, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 68, ""assertThrows"": 11, ""assertTrue"": 14}","{""assertArrayEquals"": 1, ""assertEquals"": 148, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 68, ""assertThrows"": 11, ""assertTrue"": 14}",1.0000,11,11,"[""testAsRuntimeException"", ""testRethrow""]","[""testAsRuntimeException"", ""testRethrow""]","[""testThrow""]","[""testThrow""]",[],[],
deepseek-v4-pro,506,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand506_3bda8be03638,3bda8be03638b5248df2252832388775601692ff,"Add fluent-style ArrayUtils.sort(Object[], Comparable).",src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,334,334,334,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,3287,3287,1.0000,"{""assertArrayEquals"": 111, ""assertEquals"": 1201, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}","{""assertArrayEquals"": 111, ""assertEquals"": 1201, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 93, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 740}",1.0000,19,19,[],[],[],[],[],[],
deepseek-v4-pro,507,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand507_3d7e9d964d26,3d7e9d964d26053b94370e95afc8453923e3c672,"Add ObjectUtils.toString(Supplier<Object>, Supplier<String>)",src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,57,57,57,1.0000,3,3,3,1.0000,2,2,2,1.0000,0,0,0,1.0000,283,283,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 86, ""assertFalse"": 42, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 27, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 68, ""fail"": 1}","{""assertArrayEquals"": 1, ""assertEquals"": 86, ""assertFalse"": 42, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 27, ""assertSame"": 30, ""assertThrows"": 24, ""assertTrue"": 68, ""fail"": 1}",1.0000,24,24,"[""testToString_Object_String"", ""testToString_String_Supplier"", ""testToString_Supplier_Supplier""]","[""testToString_Object_String"", ""testToString_String_Supplier"", ""testToString_Supplier_Supplier""]","[""testToString_ObjectString"", ""testToString_SupplierString""]","[""testToString_ObjectString"", ""testToString_SupplierString""]",[],[],
deepseek-v4-pro,508,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand508_4949adec480d,4949adec480ddccdee4f7d09231e85e84fec00a1,Add ReflectionDiffBuilder.Builder,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,11,13,11,0.8462,0,2,0,0.0000,0,0,0,1.0000,2,2,2,1.0000,14,19,0.7368,"{""assertEquals"": 12, ""assertNotNull"": 2}","{""assertEquals"": 15, ""assertNotNull"": 4}",1.0000,0,0,[],"[""testGetExcludeFieldNamesWithNullExcludedFieldNamesCtor"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNamesCtor""]",[],[],"[""testGetExcludeFieldNamesWithNullExcludedFieldNames"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNames""]","[""testGetExcludeFieldNamesWithNullExcludedFieldNames"", ""testGetExcludeFieldNamesWithNullValuesInExcludedFieldNames""]",
