model,cand_id,sample_dir,b,subject,selector,generated,update_exit_code,run_exit_code,maven_returncode,status,failure_category,failure_detail
gpt-5.5,134,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand134_9143987fa02c,9143987fa02cb1d4be45b175fd7eb7b748fffb7b,LANG-405 rename method from truncateMiddle() to abbreviateMiddle(),StringUtilsTest,True,0,1,1,maven_fail,maven_other_failure,"25: error: cannot find symbol [ERROR] assertEquals(""ab.ef"", StringUtils.truncateMiddle(""abcdef"", ""."", 5)); [ERROR] ^ [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,135,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand135_929df5d5c00a,929df5d5c00a92ce540ff087ead4a6adc7bab366,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,ConversionTest,True,0,0,0,maven_pass,,
gpt-5.5,136,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand136_92d6be66ff13,92d6be66ff13ff452a06f8e2b7d4cc4b056e74dd,Whitespace and lambda clean ups.,LockingVisitorsTest,True,0,0,0,maven_pass,,
gpt-5.5,137,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand137_9379d0d36acd,9379d0d36acdf78455e81518b3b1476c7691f056,LANG-1402: added get methods to ArrayUtils,ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,138,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand138_96235eaae06c,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,"Applying Alexander Muthmann's patch from LANG-848, adding isBlank/isEmpty CharSequence... variants",StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,139,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand139_96a8969c1330,96a8969c13305dfe787847a84e362e66461428e7,Remove trailing white space.,ArrayUtilsTest,False,,,,merge_incomplete,merge_incomplete,
gpt-5.5,140,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand140_972aa7b29a7c,972aa7b29a7cb7306b9e0737bac86fa42d6218ac,fix: default ttl in recursive replacement (#1297),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,141,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand141_9828dc73d4f2,9828dc73d4f2dbdd03a7a36f5264e5b265673e52,LANG-1695: Allow trailing decimal point in NumberUtils.isParsable (#1531),NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,142,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand142_9b3257e4d1a6,9b3257e4d1a63e0a4d971a331eaf7b9a08d98040,LANG-1307: Added getDigits method to StringUtils (closes #225),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,143,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand143_9c0379850b86,9c0379850b869e3a02320f9a5149eaad2c4cb76b,Convert defaultIfEmpty from String to CharSequence.,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,144,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand144_9c506279188a,9c506279188a90dbbe124386cc52016682d17b5c,LANG-1134: New methods for lang3.Validate (closes #190),ValidateTest,True,0,0,0,maven_pass,,
gpt-5.5,145,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand145_9d5ad944277b,9d5ad944277b0e6f4003953fc33710cae9d95d0b,Add fill method for boolean arrays in ArrayFill utility class (#1386),ArrayFillTest,True,0,0,0,maven_pass,,
gpt-5.5,146,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand146_9feaf9d7ffe3,9feaf9d7ffe3f4438ccdace378f49f1d4dadd418,LANG-1485 : Add getters for lhs and rhs objects in DiffResult (#451),DiffResultTest,True,0,0,0,maven_pass,,
gpt-5.5,147,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand147_a32c188c32fd,a32c188c32fd0c4a8149bcda524d704dd609da6e,Code refactor to simplify Functions and new tests (#463),FunctionsTest,True,0,0,0,maven_pass,,
gpt-5.5,148,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand148_a3995141bf1b,a3995141bf1b8a478e86fdbecc95f2b98f892647,swap and shift for arrays,ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,149,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand149_a48071b0d489,a48071b0d489420bfdc0c2ed7254d1dba243f700,Added new addListener() method that takes a boolean for if duplicates are allowed. Added test method to make sure that duplicate listeners are not added.,EventListenerSupportTest,True,0,0,0,maven_pass,,
gpt-5.5,150,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand150_a9a0dd8a72c5,a9a0dd8a72c51b14f0e5ea4bddfbf228685ff977,LANG-771 Fix DateUtils.ceiling increment on exact boundary (#1609),DateUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,151,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand151_a9ae686ec85e,a9ae686ec85e4fc326f56a23de8cd0481f7d9c89,[LANG-920] Add ArrayUtils#nullToEmpty(Class<?>[]),ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,152,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand152_aa47951bd022,aa47951bd0223d674d2b85d06ccc6f7f1749a682,fix: Make stopInstant be in sync with stopTimeNanos for split (#1610),StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,153,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand153_ad433ecc1684,ad433ecc1684683e3eba11dc198cc0d853299410,Make internal API null-safe and Javadoc.,CharSequenceUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,154,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand154_ae6a24dd439a,ae6a24dd439a7b778e35b484a3a6eae1a8eb64d7,replaces primitive comparison with x.compare() where x is a wrapper class of the primitive,CompareToBuilderTest,True,0,1,1,maven_fail,compile_cannot_find_symbol,"find symbol [ERROR] symbol: variable a [ERROR] location: class org.apache.commons.lang3.builder.CompareToBuilderTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,155,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand155_b11591895eed,b11591895eed00e9f6e0bcb19178dedbaab4a971,FormattableUtils.append re-parses literal output as format string (#1661),FormattableUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,156,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand156_b1762bd557c3,b1762bd557c3d7605490e026bdf31096d83b4dde,LANG-1183 Making replacePattern/removePattern methods null safe in StringUtils,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,157,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand157_b199af8d8290,b199af8d8290097e7535fef6f35146e2c783e143,LANG-1043 - isAllUpperCase should only check Alpha characters Document and test additional cases,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,158,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand158_b24ecd60fe95,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,"- Fix (LANG-624) SystemUtils.getJavaVersionAsFloat throws StringIndexOutOfBoundsException on Android runtime/Dalvik VM - Refactor for unit testing. - Remove odd test code which is copy and pasted from SystemUtils, which therefore does not test anything.",SystemUtilsTest,True,0,1,1,maven_fail,compile_error,"/commons/lang3/SystemUtilsTest.java:[651,16] error: method testIS_JAVA() is already defined in class SystemUtilsTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,159,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand159_b3c31a379e9a,b3c31a379e9ad7cd22cb7f0669b82361ced84992,LANG-1252: replacing system call for java 1.6 to SystemUtils.IS_JAVA_1_6,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,160,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand160_b4842f559f0d,b4842f559f0d8b8b5a98a19b1f3795a42c1a2614,"LANG-1185 Add remove by regular expression methods in StringUtils :   - String StringUtils.removeAll(String text, String regex);   - String StringUtils.removeFirst(String text, String regex);",StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,161,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand161_b55d278cce19,b55d278cce19df99fd50f2ae800c5de2fc0991f7,Fix ThresholdCircuitBreaker (#1100),ThresholdCircuitBreakerTest,True,0,0,0,maven_pass,,
gpt-5.5,162,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand162_b5f5449cf338,b5f5449cf338376d12404d0190054525987f4276,fixed CharSequenceUtils to check for supplementary chars,CharSequenceUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,163,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand163_b62244517285,b6224451728562b0a4b33b63e8589753b1e2a57c,Fix ClassNotFoundException message variable (#1577),ClassUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,164,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand164_b74c697bba6d,b74c697bba6d3e16941b669de6cca5e25ee1675f,LANG-1618 - Add GenericArrayType (#661),TypeUtilsTest,True,0,1,1,maven_fail,compile_cannot_find_symbol,"mbol [ERROR] symbol: class BBClass [ERROR] location: class org.apache.commons.lang3.reflect.TypeUtilsTest<B> [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,165,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand165_b8d382039a85,b8d382039a850dff10a90c9abfbbf62228fd8fd1,[LANG-1804] Fix CharSet#getInstance returns null instead of EMPTY when input setStrs is null (#1530),CharSetTest,True,0,0,0,maven_pass,,
gpt-5.5,166,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand166_b9a702bb49cd,b9a702bb49cd02c1f8e33f52b33312fa0aa467e7,default autoboxing depending on RT Java version,ClassUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,167,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand167_ba1c22ce8378,ba1c22ce8378d389a0ee267e2f75a17a4860c7ba,[LANG-1489] Add null-safe APIs as StringUtils.toRoot[Lower|Upper]Case(String) #456,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,168,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand168_bb675e1127ad,bb675e1127adb7f7c8d8687667bc11779d8e75eb,"Add ""ppc64le"" to ArchUtils (#1625)",ArchUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,169,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand169_bc8a3b9d8428,bc8a3b9d8428bfcdfbce67e9010cf0aa27e6c8a6,sort fields in HashCodeBuilder for deterministic order (#480),HashCodeBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,170,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand170_bcad40a502cd,bcad40a502cd45b49a5e025938b9711d95c7bde7,[LANG-1749] Add stricter type checks for  parameterized types in  method (#1548),TypeUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,171,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand171_be8b654fc02d,be8b654fc02d5d1319734e39c6f1224b7cbbf212,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,ConversionTest,True,0,0,0,maven_pass,,
gpt-5.5,172,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand172_bedae6950d43,bedae6950d43008929d9cd109c9e8fb163793bd7,LANG-1480 getAbbreviatedName refactored to create appropriate length … (#446),ClassUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,173,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand173_bf7aa89ca457,bf7aa89ca45706ad1f40cacdf7448626529dd6b0,Adding Javadocs for the Locks.Lock class. Improvements in the test suite.,LocksTest,True,0,1,1,maven_fail,compile_error,"va:[135,17] method testWriteLock() is already defined in class org.apache.commons.lang3.concurrent.LocksTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,174,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand174_c0041cafc2fd,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,Escaping supplementary chars seems good for NumericEntityEscaper. LANG-617,NumericEntityEscaperTest,True,0,0,0,maven_pass,,
gpt-5.5,175,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand175_c3b1fefbad0c,c3b1fefbad0c67c8556ba6b4573f135197f87598,"NumberUtils#isCreatable: remove java 6 only code, as commons-lang requires at java 7+ now",NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,176,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand176_c3f5f3204bcc,c3f5f3204bcc8d62a56ff214e904876b7e7a206f,LANG-1722: Rethrow NegativeArraySizeException as SerializationException in SerilizationUtils.deserialize(InputStream) (#1141),SerializationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,177,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand177_c56c77ed9502,c56c77ed9502d079b3e885a65bc4a4cf666ac8ee,Remove methods that will be new in 3.11 but which are now in the function package.,FunctionsTest,True,0,0,0,maven_pass,,
gpt-5.5,178,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand178_c6f577555b2e,c6f577555b2e789791fbf3c0aec9e59a2666b2e8,LANG-1610: Fix StringUtils.unwrap throws StringIndexOutOfBoundsException (#636),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,179,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand179_c6fac966ab31,c6fac966ab314769d27e117bab05aee1a72df760,LANG-1013: Add StringUtils.truncate() (closes #137),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,180,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand180_c8e61afdb89c,c8e61afdb89c58ea8ffaf04593da41ff0888d30e,LANG-1060: NumberUtils.isNumber assumes number starting with Zero is octal (closes #313),NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,181,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand181_cb686673a70a,cb686673a70a6f14c35575550c48c37d19a1598b,LANG-1384: Fix NPE when version >= 11,JavaVersionTest,True,0,0,0,maven_pass,,
gpt-5.5,182,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand182_cc6beb2d0534,cc6beb2d05347fba64d933906ae2b712b1a43302,LANG-1348 - StackOverflowError on TypeUtils.toString(...) for a generic return type of Enum.valueOf (closes #292),TypeUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,183,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand183_cd10cfd51fdc,cd10cfd51fdc80606b296a0cd71e6e9daf946438,Make DurationUtils#getNanosOfMiili() null-safe.,DurationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,184,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand184_ce2ba7b28260,ce2ba7b282608da952d97eada2747ff00d13d14f,LANG-1504 - Adding labels to split StopWatch feature (#1473),StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,185,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand185_cf03e6173b70,cf03e6173b70ad64337704402bea51600cddd1ba,"LANG-992 Fix NumberUtils#isNumber() returns false for ""0.0"", ""0.4790"", et al",NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,186,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand186_cf7c9522aa99,cf7c9522aa99d0d180e54ac5abe849f19d153d25,Rewrite method to be the same as binaryToHexDigit but working from the end of the array backwards.,ConversionTest,True,0,0,0,maven_pass,,
gpt-5.5,187,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand187_d0b95be28194,d0b95be2819469371c0276df80e54b088a9b7cad,Lang 1463: StringUtils abbreviate returns String of length greater than maxWidth (#477),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,188,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand188_d190655a97c3,d190655a97c33c886997b9570697f432e7d3a21a,LANG-781: Added methods to ObjectUtils class to check for null elements in the array (closes #108),ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,189,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand189_d41660809d53,d41660809d53b1679a6dd697e07679da5e543f4f,Adding Javadocs for the Locks.Lock class. Improvements in the test suite.,LocksTest,True,0,1,1,maven_fail,compile_error,"va:[135,17] method testWriteLock() is already defined in class org.apache.commons.lang3.concurrent.LocksTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
